,ID,ANO_NACIMIENTO,RAZA,PADRE,INTERPARTO
3341,150385HO,2015,F1H,HO09578,0
3342,150391HO,2015,F1H,HO09578,0
3343,150395HO,2015,F1H,HO07123,0
3344,150396HO,2015,F1H,HO09578,0
3345,150398HO,2015,F1H,HO09578,0
3346,150400HO,2015,F1H,HO07123,0
3347,150405HO,2015,F1H,HO07123,0
3348,150407HO,2015,F1H,HO07123,0
3349,150409HO,2015,F1H,HO07123,0
3350,150410HO,2015,F1H,HO07123,0
3351,150413HO,2015,F1H,HO09578,0
3352,150414HO,2015,F1H,HO07123,0
3353,150419HO,2015,F1H,HO09578,0
3354,150421HO,2015,F1H,HO07123,0
3355,150422HO,2015,F1H,HO07123,0
3356,150424HO,2015,F1H,HO09578,0
3357,150428HO,2015,F1H,HO07123,0
3358,150431HO,2015,F1H,HO07965,0
3359,150433HO,2015,F1H,HO10360,0
3360,150434HO,2015,F1H,HO07123,0
3361,150439HO,2015,F1H,HO09578,0
3362,150446HO,2015,F1H,HO07965,0
3363,150447HO,2015,F1H,HO07123,0
3364,150451HO,2015,F1H,HO09578,0
3365,150454HO,2015,F1H,HO07123,0
3366,150459HO,2015,F1H,HO07965,0
3367,150466HO,2015,F1H,HO10360,0
3368,150467HO,2015,F1H,HO09578,0
3369,150469HO,2015,F1H,HO07123,0
3370,150471HO,2015,F1H,HO07123,0
3371,150473HO,2015,F1H,HO09578,0
3372,150481HO,2015,F1H,HO09578,0
3373,150483HO,2015,F1H,HO09578,0
3374,150490HO,2015,F1H,HO10360,0
3375,150492HO,2015,F1H,HO07123,0
3376,150493HO,2015,F1H,HO07123,0
3377,150494HO,2015,F1H,HO07123,0
3378,150495HO,2015,F1H,HO07123,0
3379,150496HO,2015,F1H,HO07123,0
3380,150501HO,2015,F1H,HO09578,0
3381,150502HO,2015,F1H,HO07123,0
3382,150503HO,2015,F1H,HO09930,0
3383,150504HO,2015,F1H,HO07123,0
3384,150510HO,2015,F1H,HO07123,0
3385,150511HO,2015,F1H,HO07123,0
3386,150515HO,2015,F1H,HO09578,0
3387,150518HO,2015,F1H,HO07123,0
3388,150519HO,2015,F1H,HO09578,0
3389,150523HO,2015,F1H,HO07123,0
3390,150525HO,2015,F1H,HO09930,0
3391,150528HO,2015,F1H,HO07123,0
3392,150531HO,2015,F1H,HO09578,0
3393,150533HO,2015,F1H,HO07123,0
3394,150534HO,2015,F1H,HO07123,0
3395,150535HO,2015,F1H,HO07123,0
3396,150538HO,2015,F1H,HO07123,0
3397,150540HO,2015,F1H,HO09578,0
3398,150541HO,2015,F1H,HO07965,0
3399,150545HO,2015,F1H,HO07965,336
3400,150547HO,2015,F1H,HO07965,0
3401,150549HO,2015,F1H,HO09578,0
3402,150552HO,2015,F1H,HO07123,0
3403,150554HO,2015,F1H,HO09930,0
3404,150559HO,2015,F1H,HO10079,0
3405,150571HO,2015,F1H,HO07123,0
3406,150581HO,2015,F1H,HO09930,0
3407,150583HO,2015,F1H,HO07123,0
3408,150588HO,2015,F1H,HO07965,0
3409,150590HO,2015,F1H,HO09930,0
3410,150601HO,2015,F1H,HO09578,0
3411,150602HO,2015,F1H,HO07123,0
3412,150603HO,2015,F1H,HO09930,0
3413,150604HO,2015,F1H,HO09930,0
3414,150605HO,2015,F1H,HO07123,0
3415,150611HO,2015,F1H,HO09578,0
3416,150627HO,2015,F1H,HO07965,0
3417,150631HO,2015,F1H,HO09930,0
3418,150633HO,2015,F1H,HO07123,0
3419,150634HO,2015,F1H,HO09930,0
3420,150635HO,2015,F1H,HO07965,0
3421,150636HO,2015,F1H,HO07123,0
3422,150640HO,2015,F1H,HO09703,0
3423,150644HO,2015,F1H,HO09703,0
3424,150646HO,2015,F1H,HO09703,0
3425,150647HO,2015,F1H,HO09703,0
3426,150649HO,2015,F1H,HO07123,0
3427,150652HO,2015,F1H,HO09703,0
3428,150658HO,2015,F1H,HO09930,0
3429,150666HO,2015,F1H,HO07965,0
3430,150668HO,2015,F1H,HO07965,0
3431,150670HO,2015,F1H,HO07123,0
3432,150672HO,2015,F1H,HO07965,0
3433,150683HO,2015,F1H,HO09578,0
3434,150686HO,2015,F1H,HO09703,0
3435,150688HO,2015,F1H,HO09578,0
3436,150690HO,2015,F1H,HO09930,0
3437,150691HO,2015,F1H,HO07965,0
3438,150701HO,2015,F1H,HO07965,0
3439,150719HO,2015,F1H,HO09703,0
3440,150725HO,2015,F1H,HO09703,0
3441,150730HO,2015,F1H,HO02509,0
3442,150736HO,2015,F1H,HO09703,0
3443,150744HO,2015,F1H,HO09703,0
3444,150746HO,2015,F1H,HO07965,0
3445,150749HO,2015,F1H,HO07965,0
3446,150761HO,2015,F1H,HO09930,0
3447,150780HO,2015,F1H,HO09703,0
3448,150802HO,2015,F1H,HO07965,0
3449,150803HO,2015,F1H,HO09703,0
3450,150811HO,2015,F1H,HO09703,0
3451,150812HO,2015,F1H,HO09703,0
3452,150813HO,2015,F1H,HO09703,0
3453,150828HO,2015,F1H,HO09703,0
3454,151004MA,2015,F1H,HO9441,310
3455,151005,2015,1/4HOL,BR,0
3456,151005MA,2015,F1H,HO5841,0
3457,151006MA,2015,F1H,HO5841,341
3458,151007MA,2015,F1H,HO5841,0
3459,151008MA,2015,F1H,HO5156,311
3460,151010MA,2015,F1H,HO0197,356
3461,151011MA,2015,F1H,HO7763,0
3462,151014MA,2015,F1H,HO7763,0
3463,151019MA,2015,F1H,HO5841,0
3464,151020MA,2015,F1H,HO5841,0
3465,151021MA,2015,F1H,HO4754,0
3466,151022MA,2015,F1H,HO0197,366
3467,151023MA,2015,F1H,HO5841,292
3468,151024MA,2015,F1H,HO7763,320
3469,151025MA,2015,F1H,HO5841,517
3470,151026MA,2015,F1H,HO0197,0
3471,151027MA,2015,F1H,HO0197,319
3472,151028MA,2015,F1H,HO0197,407
3473,151032MA,2015,F1H,HO9441,313
3474,151034MA,2015,F1H,HO5841,0
3475,151035MA,2015,F1H,HO5841,351
3476,151040MA,2015,F1H,HO5156,0
3477,151045MA,2015,F1H,HO5841,374
3478,151046MA,2015,F1H,HO4754,328
3479,151048MA,2015,F1H,HO5841,332
3480,151050MA,2015,F1H,HO5156,331
3481,151052MA,2015,F1H,HO5841,0
3482,151053MA,2015,F1H,HO5841,0
3483,151060MA,2015,F1H,HO5841,0
3484,151065MA,2015,F1H,HO7763,0
3485,151068MA,2015,F1H,HO5841,0
3486,151071MA,2015,F1H,HO5841,323
3487,151072MA,2015,F1H,HO9441,0
3488,151074MA,2015,F1H,HO5841,346
3489,151082MA,2015,F1H,HO5841,302
3490,151084MA,2015,F1H,HO5841,316
3491,151086MA,2015,F1H,HO5841,0
3492,151088MA,2015,F1H,HO0197,0
3493,151092MA,2015,F1H,HO5841,312
3494,151093MA,2015,F1H,HO9441,335
3495,151099MA,2015,F1H,HO0197,308
3496,151101MA,2015,F1H,HO9441,0
3497,151103MA,2015,F1H,HO0660,327
3498,151107MA,2015,F1H,HO7763,307
3499,151109MA,2015,F1H,HO0197,0
3500,151112MA,2015,F1H,HO7763,378
3501,151117MA,2015,F1H,HO0197,338
3502,151121MA,2015,F1H,HO0197,320
3503,151123MA,2015,F1H,HO9441,0
3504,151129MA,2015,F1H,HO5841,0
3505,151130MA,2015,F1H,HO4754,0
3506,151131MA,2015,F1H,HO4754,330
3507,151134MA,2015,F1H,HO9441,343
3508,151138MA,2015,F1H,HO5156,444
3509,151143MA,2015,F1H,HO5156,0
3510,151145MA,2015,F1H,HO4754,313
3511,151146MA,2015,F1H,HO4754,0
3512,151149MA,2015,F1H,HO0197,0
3513,151152MA,2015,F1H,HO0197,323
3514,151155MA,2015,F1H,HO4754,0
3515,151160MA,2015,F1H,HO5156,361
3516,151164MA,2015,F1H,HO9441,0
3517,151166MA,2015,F1H,HO0197,0
3518,151168MA,2015,F1H,HO4754,0
3519,151169MA,2015,F1H,HO0197,0
3520,151170MA,2015,F1H,HO4754,0
3521,151171MA,2015,F1H,HO5156,297
3522,151173MA,2015,F1H,HO4754,0
3523,151179MA,2015,F1H,HO0197,0
3524,151180MA,2015,F1H,HO4754,0
3525,151181MA,2015,F1H,HO5841,0
3526,151182MA,2015,F1H,HO5841,0
3527,151183MA,2015,F1H,HO5841,307
3528,151188MA,2015,F1H,HO9441,0
3529,151191MA,2015,F1H,HO0197,314
3530,151194MA,2015,F1H,HO5841,0
3531,151202MA,2015,F1H,HO5841,403
3532,151203MA,2015,F1H,HO0197,342
3533,151206MA,2015,F1H,HO7763,0
3534,151217MA,2015,F1H,HO4754,0
3535,151221MA,2015,F1H,HO4754,0
3536,151222MA,2015,F1H,HO9441,318
3537,151227MA,2015,F1H,HO5841,326
3538,151232MA,2015,F1H,HO5841,321
3539,151233MA,2015,F1H,HO4754,0
3540,151234MA,2015,F1H,HO5841,0
3541,151235MA,2015,F1H,HO4754,0
3542,151237MA,2015,F1H,HO5841,0
3543,151241MA,2015,F1H,HO0197,0
3544,151245MA,2015,F1H,HO5841,520
3545,151250MA,2015,F1H,HO5841,0
3546,151255MA,2015,F1H,HO5841,0
3547,151287MA,2015,F1H,HO4754,0
3548,151291MA,2015,F1H,HO4754,0
3549,151292MA,2015,F1H,HO4754,0
3550,151296MA,2015,F1H,HO5841,0
3551,151297MA,2015,F1H,HO5841,383
3552,151299MA,2015,F1H,HO4754,0
3553,151300MA,2015,F1H,HO5841,0
3554,151304MA,2015,F1H,HO5841,0
3555,151305MA,2015,F1H,HO5841,0
3556,151307MA,2015,F1H,HO5156,0
3557,151311MA,2015,F1H,HO5841,0
3558,151315MA,2015,F1H,HO5841,0
3559,151322MA,2015,F1H,HO5841,0
3560,151330MA,2015,F1H,HO5841,0
3561,151341MA,2015,F1H,HO5156,0
3562,151369MA,2015,F1H,HO4754,0
3563,151377MA,2015,F1H,HO5841,0
3564,151387MA,2015,F1H,HO4754,0
3565,151422MA,2015,F1H,HO4754,0
3566,151426MA,2015,F1H,HO4754,0
3567,151470MA,2015,F1H,HO4754,0
3568,153011MA,2015,F1H,HO0197,333
3569,153014MA,2015,F1H,HO5841,322
3570,153047MA,2015,F1H,HO5841,334
3571,153311MA,2015,F1H,HO0197,0
3572,153313MA,2015,F1H,HO4754,0
3573,153315MA,2015,F1H,HO0197,0
3574,153317MA,2015,F1H,HO5841,324
3575,155001F2,2014,F2HOL,F1HOL,0
3576,155003,2014,1/4HOL,BR,0
3577,155006,2014,1/4HOL,BR,0
3578,155007,2014,1/4HOL,BR,0
3579,155010,2014,1/4HOL,BR,0
3580,1550103,2014,1/4HOL,BR,0
3581,1550107,2014,1/4HOL,BR,0
3582,155011,2014,1/4HOL,BR,0
3583,1550111,2014,1/4HOL,BR,0
3584,155013,2014,1/4HOL,BR,0
3585,155014,2014,1/4HOL,BR,0
3586,155016,2014,1/4HOL,BR,0
3587,155020,2014,1/4HOL,BR,0
3588,155021,2014,1/4HOL,BR,0
3589,155023,2014,1/4HOL,BR,0
3590,155025,2014,1/4HOL,BR,0
3591,155026,2014,1/4HOL,BR,0
3592,155035,2014,1/4HOL,BR,0
3593,155038,2014,1/4HOL,BR,0
3594,155042,2014,1/4HOL,BR,0
3595,155048,2014,1/4HOL,BR,0
3596,155049,2014,1/4HOL,BR,0
3597,155051,2014,1/4HOL,BR,0
3598,155052,2014,1/4HOL,BR,0
3599,155058,2014,1/4HOL,BR,0
3600,155062,2014,1/4HOL,BR,0
3601,155066,2014,1/4HOL,BR,0
3602,155074,2014,1/4HOL,BR,0
3603,155075,2014,1/4HOL,BR,0
3604,155076,2014,1/4HOL,BR,0
3605,155076AP,2015,F1H,BR,0
3606,155085,2014,1/4HOL,BR,0
3607,155087,2014,1/4HOL,BR,0
3608,155088,2014,1/4HOL,BR,0
3609,155090,2014,1/4HOL,BR,0
3610,155091,2014,1/4HOL,BR,0
3611,155092,2014,1/4HOL,BR,0
3612,155093,2014,1/4HOL,BR,0
3613,155094,2014,1/4HOL,BR,0
3614,155095,2014,1/4HOL,BR,0
3615,1551000,2015,1/4HOL,BR,0
3616,1551002,2015,1/4HOL,BR,0
3617,1551003,2015,1/4HOL,BR,0
3618,1551007,2015,1/4HOL,BR,0
3619,1551008,2015,1/4HOL,BR,0
3620,1551010,2015,1/4HOL,BR,0
3621,155104,2014,1/4HOL,BR,0
3622,155114,2014,1/4HOL,BR,0
3623,155115,2014,1/4HOL,BR,0
3624,155116,2014,1/4HOL,BR,0
3625,155118,2014,1/4HOL,BR,0
3626,155121,2014,1/4HOL,BR,0
3627,155124,2014,1/4HOL,BR,0
3628,155127,2014,1/4HOL,BR,0
3629,155128,2014,1/4HOL,BR,0
3630,155129,2014,1/4HOL,BR,0
3631,155130,2014,1/4HOL,BR,0
3632,155134,2014,1/4HOL,BR,0
3633,155135,2014,1/4HOL,BR,0
3634,155136,2014,1/4HOL,BR,0
3635,155138,2014,1/4HOL,BR,0
3636,155139,2014,1/4HOL,BR,0
3637,155143,2014,1/4HOL,BR,0
3638,155147,2014,1/4HOL,BR,0
3639,155149,2014,1/4HOL,BR,0
3640,155150,2014,1/4HOL,BR,0
3641,155152,2014,1/4HOL,BR,0
3642,155156,2014,1/4HOL,BR,0
3643,155157,2014,1/4HOL,BR,0
3644,155158,2014,1/4HOL,BR,0
3645,155163,2014,1/4HOL,BR,0
3646,155164,2014,1/4HOL,BR,0
3647,155165,2014,1/4HOL,BR,0
3648,155167,2014,1/4HOL,BR,0
3649,155168,2014,1/4HOL,BR,0
3650,155169,2014,1/4HOL,BR,0
3651,155170,2014,1/4HOL,BR,0
3652,155173,2014,1/4HOL,BR,0
3653,155175,2014,1/4HOL,BR,0
3654,155177,2014,1/4HOL,BR,0
3655,155182,2014,1/4HOL,BR,0
3656,155183,2014,1/4HOL,BR,0
3657,155185,2014,1/4HOL,BR,0
3658,155187,2014,1/4HOL,BR,0
3659,155188,2014,1/4HOL,BR,0
3660,155189,2014,1/4HOL,BR,0
3661,155190,2014,1/4HOL,BR,0
3662,155192,2014,1/4HOL,BR,0
3663,155193,2014,1/4HOL,BR,0
3664,155199,2014,1/4HOL,BR,0
3665,155200,2014,1/4HOL,BR,0
3666,155201,2014,1/4HOL,BR,0
3667,155205,2014,1/4HOL,BR,0
3668,155208,2014,1/4HOL,BR,0
3669,155210,2014,1/4HOL,BR,0
3670,155213,2014,1/4HOL,BR,0
3671,155214,2014,1/4HOL,BR,0
3672,155215,2014,1/4HOL,BR,0
3673,155216,2014,1/4HOL,BR,0
3674,155218AP,2015,F1H,BR,0
3675,155219,2014,1/4HOL,BR,0
3676,155221,2014,1/4HOL,BR,0
3677,155223,2014,1/4HOL,BR,0
3678,155225,2014,1/4HOL,BR,0
3679,155227,2014,1/4HOL,BR,0
3680,155228,2014,1/4HOL,BR,0
3681,155230,2014,1/4HOL,BR,0
3682,155235,2014,1/4HOL,BR,0
3683,155238,2014,1/4HOL,BR,0
3684,155239,2014,1/4HOL,BR,0
3685,155241,2014,1/4HOL,BR,0
3686,155242,2014,1/4HOL,BR,0
3687,155243,2014,1/4HOL,BR,0
3688,155244,2014,1/4HOL,BR,0
3689,155245,2014,1/4HOL,BR,0
3690,155248,2014,1/4HOL,BR,0
3691,155249,2014,1/4HOL,BR,0
3692,155251,2014,1/4HOL,BR,0
3693,155253,2014,1/4HOL,BR,0
3694,155258,2014,1/4HOL,BR,0
3695,155260,2014,1/4HOL,BR,0
3696,155262,2014,1/4HOL,BR,0
3697,155267,2014,1/4HOL,BR,0
3698,155269,2014,1/4HOL,BR,0
3699,155271,2014,1/4HOL,BR,0
3700,155272,2014,1/4HOL,BR,0
3701,155273,2014,1/4HOL,BR,0
3702,155274,2014,1/4HOL,BR,0
3703,155275,2014,1/4HOL,BR,0
3704,155276,2014,1/4HOL,BR,0
3705,155277,2014,1/4HOL,BR,0
3706,155278,2014,1/4HOL,BR,0
3707,155281,2014,1/4HOL,BR,0
3708,155285,2014,1/4HOL,BR,0
3709,155289,2014,1/4HOL,BR,0
3710,155292,2014,1/4HOL,BR,0
3711,155298,2014,1/4HOL,BR,0
3712,155300,2014,1/4HOL,BR,0
3713,155303,2014,1/4HOL,BR,0
3714,155304,2014,1/4HOL,BR,0
3715,155305,2014,1/4HOL,BR,0
3716,155306,2014,1/4HOL,BR,0
3717,155308,2014,1/4HOL,BR,0
3718,155312,2014,1/4HOL,BR,0
3719,155314,2014,1/4HOL,BR,0
3720,155317,2014,1/4HOL,BR,0
3721,155318,2014,1/4HOL,BR,0
3722,155320,2014,1/4HOL,BR,0
3723,155323,2014,1/4HOL,BR,0
3724,155325,2014,1/4HOL,BR,0
3725,155327,2014,1/4HOL,BR,0
3726,155329,2014,1/4HOL,BR,0
3727,155333,2014,1/4HOL,BR,0
3728,155334,2014,1/4HOL,BR,0
3729,155341,2014,1/4HOL,BR,0
3730,155345,2014,1/4HOL,BR,0
3731,155348,2014,1/4HOL,BR,0
3732,155351,2014,1/4HOL,BR,0
3733,155365,2014,1/4HOL,BR,0
3734,155368,2014,1/4HOL,BR,0
3735,155372,2014,1/4HOL,BR,0
3736,155376,2014,1/4HOL,BR,0
3737,155389,2014,1/4HOL,BR,0
3738,155393,2014,1/4HOL,BR,0
3739,155397,2014,1/4HOL,BR,0
3740,155398,2014,1/4HOL,BR,0
3741,155399,2014,1/4HOL,BR,0
3742,155402,2014,1/4HOL,BR,0
3743,155403,2014,1/4HOL,BR,0
3744,155404,2014,1/4HOL,BR,0
3745,155408,2014,1/4HOL,BR,0
3746,155409,2014,1/4HOL,BR,0
3747,155411,2014,1/4HOL,BR,0
3748,155415,2014,1/4HOL,BR,0
3749,155417,2014,1/4HOL,BR,0
3750,155419,2014,1/4HOL,BR,0
3751,155422,2014,1/4HOL,BR,0
3752,155424,2014,1/4HOL,BR,0
3753,155425,2014,1/4HOL,BR,0
3754,155428,2014,1/4HOL,BR,0
3755,155430,2014,1/4HOL,BR,0
3756,155432,2014,1/4HOL,BR,0
3757,171344MA,2016,F1H,HO3605,0
3758,171350MA,2016,F1H,HO06152,0
3759,171353MA,2016,F1H,HO06152,0
3760,171354MA,2016,F1H,HO06152,0
3761,171361MA,2016,F1H,HO3605,0
3762,171362MA,2016,F1H,HO5841,0
3763,171367MA,2016,F1H,HO03659,0
3764,171377MA,2016,F1H,HO03659,0
3765,171390MA,2016,F1H,HO3605,0
3766,171409MA,2016,F1H,HO06152,0
3767,171410MA,2016,F1H,HO3605,0
3768,171412MA,2016,F1H,HO3605,0
3769,171421MA,2016,F1H,HO5841,0
3770,171429MA,2016,F1H,HO3605,0
3771,171430MA,2016,F1H,HO03659,0
3772,171437MA,2016,F1H,HO05156,0
3773,171439MA,2016,F1H,HO03659,0
3774,171440MA,2016,F1H,HO03659,0
3775,171441MA,2016,F1H,HO03659,0
3776,171442MA,2016,F1H,HO05156,0
3777,171457MA,2016,F1H,HO06152,0
3778,171458MA,2016,F1H,HO03659,0
3779,171461MA,2016,F1H,HO3713,0
3780,171463MA,2016,F1H,HO03659,0
3781,171470MA,2016,F1H,HO03659,0
3782,171473MA,2016,F1H,HO05156,0
3783,171475MA,2016,F1H,HO05156,0
3784,171476MA,2016,F1H,HO3605,0
3785,171481MA,2016,F1H,HO03659,0
3786,171492MA,2016,F1H,HO3713,0
3787,171493MA,2016,F1H,HO05156,0
3788,171499MA,2016,F1H,HO06152,0
3789,171501MA,2016,F1H,HO05156,0
3790,171511MA,2016,F1H,HO06152,0
3791,171513MA,2016,F1H,HO06152,0
3792,171515MA,2016,F1H,HO3559,0
3793,171517MA,2016,F1H,HO3605,0
3794,171518MA,2016,F1H,HO05156,0
3795,171526MA,2016,F1H,HO3605,0
3796,171528MA,2016,F1H,HO03659,0
3797,171529MA,2016,F1H,HO3713,0
3798,171533MA,2016,F1H,HO3713,0
3799,171542MA,2016,F1H,HO05156,0
3800,171550MA,2016,F1H,HO06152,0
3801,171553MA,2016,F1H,HO05156,0
3802,171558MA,2016,F1H,HO3713,0
3803,171559MA,2016,F1H,HO06152,0
3804,171644MA,2016,F1H,HO3605,0
3805,171991MA,2016,F1H,HO06152,0
3806,171998MA,2016,F1H,HO3605,0
3807,175001F2,2016,F2HOL,F1HOL,0
3808,175008,2016,1/4HOL,BR,0
3809,175008F2,2017,F2HOL,F1HOL,0
